kiwi hayward_Bio Pays Landais_Kilo_,kiwi hayward,,Bio Pays Landais,Kilo,,27/03/2025,"5,25"
kiwi jaune_Bio Pays Landais_Kilo_,kiwi jaune,,Bio Pays Landais,Kilo,,,"6,32"
laitue de mer_Bio Pays Landais_Unite_3359626204024,laitue de mer,3 359 626 204 024,Bio Pays Landais,Unite,,,"2,29"
lentille corail_Bio Pays Landais_Unite_3760002455136,lentille corail,3 760 002 455 136,Bio Pays Landais,Unite,,,"4,18"
lentille verte_Bio Pays Landais_Kilo_,lentille verte,,Bio Pays Landais,Kilo,,,"4,41"
mache grande feuille_Bio Pays Landais_Kilo_,mache grande feuille,,Bio Pays Landais,Kilo,,,"9,39"
mais doux _Bio Pays Landais_Unite_,mais doux ,,Bio Pays Landais,Unite,,,"1,17"
mandarine villa cal 2-3_Bio Pays Landais_Kilo_,mandarine villa cal 2-3,,Bio Pays Landais,Kilo,,12/04/2025,"2,90"
mangue_Bio Pays Landais_Unite_,mangue,,Bio Pays Landais,Unite,,,"2,65"
mangue amelie_Bio Pays Landais_Kilo_,mangue amelie,,Bio Pays Landais,Kilo,,,"3,45"
mangue keitt_Bio Pays Landais_Unite_,mangue keitt,,Bio Pays Landais,Unite,,,"1,43"
mangue kent au kilo_Bio Pays Landais_Kilo_,mangue kent au kilo,,Bio Pays Landais,Kilo,,13/05/2025,"4,44","0,036"
mangue osteen_Bio Pays Landais_Unite_,mangue osteen,,Bio Pays Landais,Unite,,,"3,02"
Marrons cuits sous vide 200g_Bio Pays Landais_Unite_3760115415126,Marrons cuits sous vide 200g,3 760 115 415 126,Bio Pays Landais,Unite,,,"2,41"
melon char jaune_Bio Pays Landais_Unite_,melon char jaune,,Bio Pays Landais,Unite,,,"4,27"
melon charentais au kilo_Bio Pays Landais_Kilo_,melon charentais au kilo,,Bio Pays Landais,Kilo,,24/06/2025,"3,16","-0,176","11,99"
melon charentais au kilo_Bio Pays Landais_Kilo_,melon charentais au kilo,,Bio Pays Landais,Kilo,,,"4,70"
Mesclun_Bio Pays Landais_Kilo_,Mesclun,,Bio Pays Landais,Kilo,,,"8,96"
myrtille_Bio Pays Landais_Unite_,myrtille,,Bio Pays Landais,Unite,,,"2,17"
navet_Bio Pays Landais_Kilo_,navet,,Bio Pays Landais,Kilo,,,"2,44","-0,25",,,23/04/2025
navet jaune _Bio Pays Landais_Kilo_,navet jaune ,,Bio Pays Landais,Kilo,,,"2,57"
Navet violet_Bio Pays Landais_Kilo_,Navet violet,,Bio Pays Landais,Kilo,,,"3,01"
nectarine blanche_Bio Pays Landais_Kilo_,nectarine blanche,,Bio Pays Landais,Kilo,,,"6,30","-0,614"
nectarine jaune au kilo_Bio Pays Landais_Kilo_,nectarine jaune au kilo,,Bio Pays Landais,Kilo,,,"5,90",0
noisette decortiquee_Bio Pays Landais_Kilo_,noisette decortiquee,,Bio Pays Landais,Kilo,,,"13,20"
noisette vrac_Bio Pays Landais_Kilo_,noisette vrac,,Bio Pays Landais,Kilo,,,"8,45"
Noix Fraiche_Bio Pays Landais_Kilo_,Noix Fraiche,,Bio Pays Landais,Kilo,,,"6,54"
oca du perou rouge_Bio Pays Landais_Kilo_,oca du perou rouge,,Bio Pays Landais,Kilo,,,"7,90"
oignon blanc botte_Bio Pays Landais_Unite_,oignon blanc botte,,Bio Pays Landais,Unite,,,"1,70"
oignon jaune_Bio Pays Landais_Kilo_,oignon jaune,,Bio Pays Landais,Kilo,,17/06/2025,"2,85","-0,3","0,86"
Oignon rose nouveau_Bio Pays Landais_Kilo_,Oignon rose nouveau,,Bio Pays Landais,Kilo,,,"3,00"
oignon rose type roscoff_Bio Pays Landais_Kilo_,oignon rose type roscoff,,Bio Pays Landais,Kilo,,,"2,72"
oignon rouge_Bio Pays Landais_Kilo_,oignon rouge,,Bio Pays Landais,Kilo,,19/04/2025,"2,99","-5,10E-14",,,23/04/2025
oignon rouge botte_Bio Pays Landais_Unite_,oignon rouge botte,,Bio Pays Landais,Unite,,21/06/2025,"1,79",2,"7,00"
orange _Bio Pays Landais_Kilo_,orange ,,Bio Pays Landais,Kilo,,,"1,86"
orange lanelate_Bio Pays Landais_Kilo_,orange lanelate,,Bio Pays Landais,Kilo,,12/04/2025,"1,89"
orange sanguine_Bio Pays Landais_Kilo_,orange sanguine,,Bio Pays Landais,Kilo,,27/03/2025,"2,25"
pak choi_Bio Pays Landais_Kilo_,pak choi,,Bio Pays Landais,Kilo,,15/02/2025,"2,10","0,78"
panais_Bio Pays Landais_Kilo_,panais,,Bio Pays Landais,Kilo,,18/02/2025,"2,90"
pasteque_Bio Pays Landais_Kilo_,pasteque,,Bio Pays Landais,Kilo,,,"1,50"
patate douce_Bio Pays Landais_Kilo_,patate douce,,Bio Pays Landais,Kilo,,17/06/2025,"3,00","1,896","1,22"
patate douce blanche_Bio Pays Landais_Kilo_,patate douce blanche,,Bio Pays Landais,Kilo,,,"2,85"
peche blanche au kilo_Bio Pays Landais_Kilo_,peche blanche au kilo,,Bio Pays Landais,Kilo,,,"6,70",0
peche jaune_Bio Pays Landais_Kilo_,peche jaune,,Bio Pays Landais,Kilo,,,"6,33"
peche plate paraguayo_Bio Pays Landais_Kilo_,peche plate paraguayo,,Bio Pays Landais,Kilo,,,"7,90"
petits pois ceuillis mains_Bio Pays Landais_Kilo_,petits pois ceuillis mains,,Bio Pays Landais,Kilo,,,"11,20"
piment doux des landes_Bio Pays Landais_Kilo_,piment doux des landes,,Bio Pays Landais,Kilo,,,"6,04","-0,12","0,12"
POIRE ABATE_Bio Pays Landais_Kilo_,POIRE ABATE,,Bio Pays Landais,Kilo,,,"3,55"
poire comice_Bio Pays Landais_Kilo_,poire comice,,Bio Pays Landais,Kilo,,,"3,72"
poire Conference_Bio Pays Landais_Kilo_,poire Conference,,Bio Pays Landais,Kilo,,10/05/2025,"4,10","0,25"
poire guyot_Bio Pays Landais_Kilo_,poire guyot,,Bio Pays Landais,Kilo,,,"2,60"
poire harrow sweet _Bio Pays Landais_Kilo_,poire harrow sweet ,,Bio Pays Landais,Kilo,,,"2,86"
POIRE PACKHAM S_Bio Pays Landais_Kilo_,POIRE PACKHAM S,,Bio Pays Landais,Kilo,,,"3,00"
poire williams_Bio Pays Landais_Kilo_,poire williams,,Bio Pays Landais,Kilo,,,"2,47"
poireau_Bio Pays Landais_Kilo_,poireau,,Bio Pays Landais,Kilo,,17/06/2025,"3,80","2,819","1,41"
Pois casse_Bio Pays Landais_Kilo_,Pois casse,,Bio Pays Landais,Kilo,,,"3,87","2,24",,,23/04/2025
POIS CASSES 500G_Bio Pays Landais_Unite_3760002457291,POIS CASSES 500G,3 760 002 457 291,Bio Pays Landais,Unite,,,"2,61"
pois chiche_Bio Pays Landais_Kilo_,pois chiche,,Bio Pays Landais,Kilo,,,"2,71","-0,27",,,23/04/2025
pois chiches dasy decortiques sud ouest 500g_Bio Pays Landais_Unite_3760002456157,pois chiches dasy decortiques sud ouest 500g,3 760 002 456 157,Bio Pays Landais,Unite,,,"2,34"
poivron jaune_Bio Pays Landais_Kilo_,poivron jaune,,Bio Pays Landais,Kilo,,,"4,56"
poivron rouge_Bio Pays Landais_Kilo_,poivron rouge,,Bio Pays Landais,Kilo,,,"4,08"
pomelos corse IGP_Bio Pays Landais_Kilo_,pomelos corse IGP,,Bio Pays Landais,Kilo,,,"3,37"
pomelos star ruby_Bio Pays Landais_Kilo_,pomelos star ruby,,Bio Pays Landais,Kilo,,,"3,07"
pomme ariane_Bio Pays Landais_Kilo_,pomme ariane,,Bio Pays Landais,Kilo,,,"2,30"
Pomme Bel Chanteclerc_Bio Pays Landais_Kilo_,Pomme Bel Chanteclerc,,Bio Pays Landais,Kilo,,,"3,78"
pomme dalinette_Bio Pays Landais_Kilo_,pomme dalinette,,Bio Pays Landais,Kilo,,,"2,02"
Pomme de terre agria _Bio Pays Landais_Kilo_,Pomme de terre agria ,,Bio Pays Landais,Kilo,,24/04/2025,"2,00","-1,709",,,23/04/2025
pomme de terre Allians_Bio Pays Landais_Kilo_,pomme de terre Allians,,Bio Pays Landais,Kilo,,27/03/2025,"2,09","-2,35"
POMME DE TERRE ALOUETTE_Bio Pays Landais_Kilo_,POMME DE TERRE ALOUETTE,,Bio Pays Landais,Kilo,,,"1,80"
pomme de terre charlotte_Bio Pays Landais_Kilo_,pomme de terre charlotte,,Bio Pays Landais,Kilo,,18/02/2025,"2,00"
pomme de terre gaiane_Bio Pays Landais_Kilo_,pomme de terre gaiane,,Bio Pays Landais,Kilo,,,"1,70"
pomme de terre grenaille_Bio Pays Landais_Kilo_,pomme de terre grenaille,,Bio Pays Landais,Kilo
pomme de terre maiwenn_Bio Pays Landais_Kilo_,pomme de terre maiwenn,,Bio Pays Landais,Kilo,,10/06/2025,"2,53","2,874","2,25"
pomme de terre monalisa_Bio Pays Landais_Kilo_,pomme de terre monalisa,,Bio Pays Landais,Kilo,,24/05/2025,"2,04","-5,203"
Pomme de terre patate dalida_Bio Pays Landais_Kilo_,Pomme de terre patate dalida,,Bio Pays Landais,Kilo,,,"2,50"
pomme de terre primeur charlotte_Bio Pays Landais_Kilo_,pomme de terre primeur charlotte,,Bio Pays Landais,Kilo,,,"4,57"
Pomme Fuji_Bio Pays Landais_Kilo_,Pomme Fuji,,Bio Pays Landais,Kilo,,,"2,24"
pomme gala_Bio Pays Landais_Kilo_,pomme gala,,Bio Pays Landais,Kilo,,,"1,87"
pomme goldrush_Bio Pays Landais_Kilo_,pomme goldrush,,Bio Pays Landais,Kilo,,,"2,15"
pomme Juliet_Bio Pays Landais_Kilo_,pomme Juliet,,Bio Pays Landais,Kilo,,,"2,06"
potimarron_Bio Pays Landais_Kilo_,potimarron,,Bio Pays Landais,Kilo,,18/01/2025,"1,70"
quinoa sud ouest 500g_Bio Pays Landais_Unite_3760002455457,quinoa sud ouest 500g,3 760 002 455 457,Bio Pays Landais,Unite,,,"3,53"
radis asiatique mizato_Bio Pays Landais_Kilo_,radis asiatique mizato,,Bio Pays Landais,Kilo,,,"2,20"
radis long asiatique bleu meat_Bio Pays Landais_Kilo_,radis long asiatique bleu meat,,Bio Pays Landais,Kilo,,,"2,93"
radis long botte_Bio Pays Landais_Unite_,radis long botte,,Bio Pays Landais,Unite,,19/06/2025,"1,47",1,"2,00"
radis long rouge_Bio Pays Landais_Kilo_,radis long rouge,,Bio Pays Landais,Kilo,,,"2,94"
radis noirs_Bio Pays Landais_Kilo_,radis noirs,,Bio Pays Landais,Kilo,,,"2,65"
radis rond asiatique red meat_Bio Pays Landais_Kilo_,radis rond asiatique red meat,,Bio Pays Landais,Kilo,,,"2,80"
Radis rond rouge botte (grosse botte)_Bio Pays Landais_Unite_,Radis rond rouge botte (grosse botte),,Bio Pays Landais,Unite,,,"1,45"
radis rose long botte_Bio Pays Landais_Unite_,radis rose long botte,,Bio Pays Landais,Unite,,,"1,40"
raisin blanc danlas_Bio Pays Landais_Kilo_,raisin blanc danlas,,Bio Pays Landais,Kilo,,,"4,96"
RAISIN CHASSELAS_Bio Pays Landais_Kilo_,RAISIN CHASSELAS,,Bio Pays Landais,Kilo,,,"3,50"
raisin exalta sans pepin sud ouest_Bio Pays Landais_Kilo_,raisin exalta sans pepin sud ouest,,Bio Pays Landais,Kilo,,,"5,26"
raisin muscat de hambourg_Bio Pays Landais_Kilo_,raisin muscat de hambourg,,Bio Pays Landais,Kilo,,,"3,56"
raisin noir_Bio Pays Landais_Kilo_,raisin noir,,Bio Pays Landais,Kilo,,,"4,25"
raisin sec thompson_Bio Pays Landais_Kilo_,raisin sec thompson,,Bio Pays Landais,Kilo,,,"5,20"
raisins secs_Bio Pays Landais_Unite_,raisins secs,,Bio Pays Landais,Unite,,,"1,52"
rhubarbe_Bio Pays Landais_Kilo_,rhubarbe,,Bio Pays Landais,Kilo,,,"4,91"
salade batavia_Bio Pays Landais_Unite_,salade batavia,,Bio Pays Landais,Unite,,19/06/2025,"1,06",9,"3,00"
salade feuille de chene_Bio Pays Landais_Unite_,salade feuille de chene,,Bio Pays Landais,Unite,,,"1,46"
SALADE FRISEE_Bio Pays Landais_Kilo_,SALADE FRISEE,,Bio Pays Landais,Kilo,,,"17,45"
salade frisee BPL_Bio Pays Landais_Unite_,salade frisee BPL,,Bio Pays Landais,Unite,,,"2,18"
salade laitue_Bio Pays Landais_Unite_,salade laitue,,Bio Pays Landais,Unite,,,"1,06"
salade romaine_Bio Pays Landais_Unite_,salade romaine,,Bio Pays Landais,Unite,,,"1,20",-1
Salade rougette_Bio Pays Landais_Unite_,Salade rougette,,Bio Pays Landais,Unite,,,"0,90"
salade sucrine_Bio Pays Landais_Unite_,salade sucrine,,Bio Pays Landais,Unite,,13/05/2025,"1,16",-1
salade trevise rouge_Bio Pays Landais_Unite_,salade trevise rouge,,Bio Pays Landais,Unite,,,"1,30"
tomate allongee coeur de boeuf rouge_Bio Pays Landais_Kilo_,tomate allongee coeur de boeuf rouge,,Bio Pays Landais,Kilo,,21/06/2025,"3,16","2,897","1,94"
tomate allongee cornue_Bio Pays Landais_Kilo_,tomate allongee cornue,,Bio Pays Landais,Kilo,,24/05/2025,"5,43","4,218"
TOMATE ALLONGEE ROMA_Bio Pays Landais_Kilo_,TOMATE ALLONGEE ROMA,,Bio Pays Landais,Kilo,,,"2,40"
tomate cerise barquette 250gr_Bio Pays Landais_Unite_,tomate cerise barquette 250gr,,Bio Pays Landais,Unite,,,"1,30"
Tomate cerise ovales couleurs mixtes_Bio Pays Landais_Kilo_,Tomate cerise ovales couleurs mixtes,,Bio Pays Landais,Kilo,,21/06/2025,"6,53","1,482","0,95"
tomate cotelee rouge_Bio Pays Landais_Kilo_,tomate cotelee rouge,,Bio Pays Landais,Kilo,,24/06/2025,"2,84","-0,434","5,43"
tomate noire cotelee_Bio Pays Landais_Kilo_,tomate noire cotelee,,Bio Pays Landais,Kilo,,21/06/2025,"3,16",0,"1,19"
tomate ronde cal 67-82_Bio Pays Landais_Kilo_,tomate ronde cal 67-82,,Bio Pays Landais,Kilo,,03/06/2025,"3,80","-4,406"
tomate ronde en grappe_Bio Pays Landais_Kilo_,tomate ronde en grappe,,Bio Pays Landais,Kilo,,,"3,43"
tomate sechee_Bio Pays Landais_Unite_3760002453040,tomate sechee,3 760 002 453 040,Bio Pays Landais,Unite,,,"3,99"
TOMATES ANCIENNES VARIETES COTELEES_Bio Pays Landais_Kilo_,TOMATES ANCIENNES VARIETES COTELEES,,Bio Pays Landais,Kilo,,,"3,16",0
christophine verte chayotte_Bio Pays Landais_Kilo_,christophine verte chayotte,,Bio Pays Landais,Kilo,,,"3,15"
pomme de terre sarpo mira peau rouge_Bio Pays Landais_Kilo_,pomme de terre sarpo mira peau rouge,,Bio Pays Landais,Kilo,,,"1,90"
ARTICHAUD VIOLET PIECE_Bio Pays Landais_Unite_,ARTICHAUD VIOLET PIECE,,Bio Pays Landais,Unite,,,"0,99"
SALADE CHICOREE_Bio Pays Landais_Kilo_,SALADE CHICOREE,,Bio Pays Landais,Kilo,,01/02/2025,"4,53"
KUMQUAT_Bio Pays Landais_Kilo_,KUMQUAT,,Bio Pays Landais,Kilo,,,"7,59"
LITCHI_Bio Pays Landais_Kilo_,LITCHI,,Bio Pays Landais,Kilo,,,"15,72"
NOIX DE COCO_Bio Pays Landais_Unite_,NOIX DE COCO,,Bio Pays Landais,Unite,,,"1,27"
Beurre de Baratte Extra doux 250g_Blanc des Pyrénées_Unite_3770012051020,Beurre de Baratte Extra doux 250g,3 770 012 051 020,Blanc des Pyrénées,Unite,,19/06/2025,"2,90",9,"3,00",,23/04/2025
BEURRE DE BARATTE EXTRA FIN DEMI SEL _Blanc des Pyrénées_Unite_3770012051501,BEURRE DE BARATTE EXTRA FIN DEMI SEL ,3 770 012 051 501,Blanc des Pyrénées,Unite,,19/06/2025,"2,95",1,"5,00",,23/04/2025
Brique de lait_Blanc des Pyrénées_Unite_3770012051655,Brique de lait,3 770 012 051 655,Blanc des Pyrénées,Unite,,19/06/2025,"1,10",76,"8,00",,23/04/2025
biere barley 33 cl_Brasserie Cath_Unite_,biere barley 33 cl,,Brasserie Cath,Unite,,,"3,78"
biere blanche 33 cl_Brasserie Cath_Unite_3760255030333,biere blanche 33 cl,3 760 255 030 333,Brasserie Cath,Unite,,,"2,26",3,,,23/04/2025
biere blanche 75 cl_Brasserie Cath_Unite_3760255030326,biere blanche 75 cl,3 760 255 030 326,Brasserie Cath,Unite,,09/06/2025,"4,69",7,"1,00",,23/04/2025
biere blonde  75 cl_Brasserie Cath_Unite_3760255030340,biere blonde  75 cl,3 760 255 030 340,Brasserie Cath,Unite,,08/05/2025,"4,69",-8
biere blonde 33 cl_Brasserie Cath_Unite_3760255030357,biere blonde 33 cl,3 760 255 030 357,Brasserie Cath,Unite,,09/06/2025,"2,26",29
biere cath blonde 75cl_Brasserie Cath_Unite_,biere cath blonde 75cl,,Brasserie Cath,Unite,,,"4,28",2,,,23/04/2025
biere cath gouf corail_Brasserie Cath_Unite_3760255030630,biere cath gouf corail,3 760 255 030 630,Brasserie Cath,Unite,,,"2,51"
biere coco_Brasserie Cath_Unite_3760255030418,biere coco,3 760 255 030 418,Brasserie Cath,Unite,,,"2,35"
biere coffret barley_Brasserie Cath_Unite_,biere coffret barley,,Brasserie Cath,Unite,,,"8,15"
biere coffret de noel_Brasserie Cath_Unite_,biere coffret de noel,,Brasserie Cath,Unite,,,"14,28"
biere de noel 33 cl_Brasserie Cath_Unite_3760255030661,biere de noel 33 cl,3 760 255 030 661,Brasserie Cath,Unite,,,"2,27"
BIERE DE NOEL 75CL BRASSERIE CATH PIECE_Brasserie Cath_Unite_3760255030654,BIERE DE NOEL 75CL BRASSERIE CATH PIECE,3 760 255 030 654,Brasserie Cath,Unite,,,"4,62"
biere doree 33 cl_Brasserie Cath_Unite_3760255030371,biere doree 33 cl,3 760 255 030 371,Brasserie Cath,Unite,,,"2,35"
biere doree 75 cl_Brasserie Cath_Unite_3760255030364,biere doree 75 cl,3 760 255 030 364,Brasserie Cath,Unite,,,"4,93"
biere triple 33 cl_Brasserie Cath_Unite_3760255030395,biere triple 33 cl,3 760 255 030 395,Brasserie Cath,Unite,,,"2,47"
biere triple 75 cl_Brasserie Cath_Unite_3760255030388,biere triple 75 cl,3 760 255 030 388,Brasserie Cath,Unite,,,"5,02"
BETTERAVE ROUGE CAMIADE AU KILO_Camiade JB - Lartigue_Kilo_,BETTERAVE ROUGE CAMIADE AU KILO,,Camiade JB - Lartigue,Kilo,,,"2,65"
courgette verte longue_Camiade JB - Lartigue_Kilo_,courgette verte longue,,Camiade JB - Lartigue,Kilo,,,"2,50"
fenouil bulbe rond blanc_Camiade JB - Lartigue_Kilo_,fenouil bulbe rond blanc,,Camiade JB - Lartigue,Kilo,,,"6,00"
FEVES_Camiade JB - Lartigue_Kilo_,FEVES,,Camiade JB - Lartigue,Kilo,,,"3,70","-5,958"
graines de tournesol oiseaux_Camiade JB - Lartigue_Kilo_,graines de tournesol oiseaux,,Camiade JB - Lartigue,Kilo,,,"1,10"
kiwano_Camiade JB - Lartigue_Kilo_,kiwano,,Camiade JB - Lartigue,Kilo,,,"4,00"
physalis_Camiade JB - Lartigue_Kilo_,physalis,,Camiade JB - Lartigue,Kilo,,,"10,00"
pommes de terre nouvelles_Camiade JB - Lartigue_Kilo_,pommes de terre nouvelles,,Camiade JB - Lartigue,Kilo,,,"3,70"
puree de patate douce bio_Camiade JB - Lartigue_Unite_,puree de patate douce bio,,Camiade JB - Lartigue,Unite,,,"6,50",2,,,23/04/2025
radis long blanc_Camiade JB - Lartigue_Kilo_,radis long blanc,,Camiade JB - Lartigue,Kilo,,,"2,30"
cha la la kombucha cassis verveine_cha la la kombucha_Unite_,cha la la kombucha cassis verveine,,cha la la kombucha,Unite,,,"2,20"
CHA LA LA KOMBUCHA CASSIS VERVEINE _cha la la kombucha_Unite_,CHA LA LA KOMBUCHA CASSIS VERVEINE ,,cha la la kombucha,Unite,,,"2,25"
cha la la kombucha gingembre hibiscus_cha la la kombucha_Unite_,cha la la kombucha gingembre hibiscus,,cha la la kombucha,Unite,,20/05/2025,"2,25",-3,,,23/04/2025
CHA LA LA KOMBUCHA KIWI GIROFLE  _cha la la kombucha_Unite_,CHA LA LA KOMBUCHA KIWI GIROFLE  ,,cha la la kombucha,Unite,,,"2,15"
CHA LA LA KOMBUCHA MANGUE BOISSON CHA LA LA KOMBUCHA PIECE  _cha la la kombucha_Unite_,CHA LA LA KOMBUCHA MANGUE BOISSON CHA LA LA KOMBUCHA PIECE  ,,cha la la kombucha,Unite,,20/05/2025,"2,25",1
cha la la kombucha menthe_cha la la kombucha_Unite_,cha la la kombucha menthe,,cha la la kombucha,Unite,,04/02/2025,"2,25"
cha la la kombucha nature_cha la la kombucha_Unite_,cha la la kombucha nature,,cha la la kombucha,Unite,,,"2,15"
KOMBUCHA_cha la la kombucha_Unite_,KOMBUCHA,,cha la la kombucha,Unite,,,"2,15"
kombucha fruit de la passion_cha la la kombucha_Unite_,kombucha fruit de la passion,,cha la la kombucha,Unite,,,"2,25"
kombucha myrtille genievre 33cl_cha la la kombucha_Unite_,kombucha myrtille genievre 33cl,,cha la la kombucha,Unite,,04/02/2025,"2,25"
kombutcha fraise romarin_cha la la kombucha_Unite_,kombutcha fraise romarin,,cha la la kombucha,Unite,,20/05/2025,"2,25",3
abondance aop_CHABERT Fruitières_Kilo_,abondance aop,,CHABERT Fruitières,Kilo,,,"14,44"
coeur de savoie_CHABERT Fruitières_Kilo_,coeur de savoie,,CHABERT Fruitières,Kilo,,,"13,23"
r_CHABERT Fruitières_Kilo_,r,,CHABERT Fruitières,Kilo,,,"13,94"
REBLOCHON SAVOIE_CHABERT Fruitières_Unite_,REBLOCHON SAVOIE,,CHABERT Fruitières,Unite,,,"5,92"
plantes aromatiques _Champ libre_Unite_,plantes aromatiques ,,Champ libre,Unite,,,"2,99"
plants potager_Champ libre_Unite_,plants potager,,Champ libre,Unite,,,"1,40"
pleurote gris frais vrac_CHAMPILAND_Kilo_,pleurote gris frais vrac,,CHAMPILAND,Kilo,,26/04/2025,"5,50","-0,022"
pleurottes barquette 250g_CHAMPILAND_Unite_,pleurottes barquette 250g,,CHAMPILAND,Unite,,,"1,90"
shiitake barquette 250g_CHAMPILAND_Unite_,shiitake barquette 250g,,CHAMPILAND,Unite,,,"3,00"
Shiitakes _CHAMPILAND_Kilo_,Shiitakes ,,CHAMPILAND,Kilo,,26/04/2025,"7,60","0,882"
bouteille rose 75cl_Chateau piquaud_Unite_,bouteille rose 75cl,,Chateau piquaud,Unite,,,"4,00"
cubis rose 5L_Chateau piquaud_Unite_,cubis rose 5L,,Chateau piquaud,Unite,,,"12,00"
cubis vin rouge 5 litres _Chateau piquaud_Unite_,cubis vin rouge 5 litres ,,Chateau piquaud,Unite,,,"18,00",-1
vin chateau piquaud sauvignon blanc 75 cl_Chateau piquaud_Unite_,vin chateau piquaud sauvignon blanc 75 cl,,Chateau piquaud,Unite,,,"4,00"
vin rouge chateau piquaud _Chateau piquaud_Litres_,vin rouge chateau piquaud ,,Chateau piquaud,Litres,,,"5,00"
Morceau fromage de brebis Claire_Claire fromage brebis estive_Kilo_,Morceau fromage de brebis Claire,,Claire fromage brebis estive,Kilo,,21/02/2025,"23,00"
tomme d'estive_Claire fromage brebis estive_Kilo_,tomme d'estive,,Claire fromage brebis estive,Kilo,,25/03/2025,"23,00"
 sacs en tissu cree par Agnes en tissu recycle_Coop'Azien_Unite_, sacs en tissu cree par Agnes en tissu recycle,,Coop'Azien,Unite,,,"0,20",15,,,23/04/2025
Sac a pain par Agnes en tissu recycle_Coop'Azien_Unite_,Sac a pain par Agnes en tissu recycle,,Coop'Azien,Unite,,,"0,50",9,,,23/04/2025
chips bio dolly_dolly _Unite_3701249500166,chips bio dolly,3 701 249 500 166,dolly ,Unite,,,"2,06"
CHIPS BIO HERBES DE PROVENCE_dolly _Unite_3770017991222,CHIPS BIO HERBES DE PROVENCE,3 770 017 991 222,dolly ,Unite,,,"2,06"
chips piment Espelette_dolly _Unite_3770017991048,chips piment Espelette,3 770 017 991 048,dolly ,Unite,,,"2,37"
dolly aperifrites_dolly _Unite_3701249500173,dolly aperifrites,3 701 249 500 173,dolly ,Unite,,,"3,06"
jus de raisin blanc_Domaine du Lise_Unite_,jus de raisin blanc,,Domaine du Lise,Unite,,,"3,00"
jus de raisin rouge_Domaine du Lise_Unite_,jus de raisin rouge,,Domaine du Lise,Unite,,,"3,00"
VEILLI FUT DE CHENE_Domaine du Lise_Unite_,VEILLI FUT DE CHENE,,Domaine du Lise,Unite,,,"4,50"
vin blanc moelleux_Domaine du Lise_Unite_,vin blanc moelleux,,Domaine du Lise,Unite,,,"4,00"
vin blanc sec _Domaine du Lise_Unite_,vin blanc sec ,,Domaine du Lise,Unite,,,"4,00"
vin blanc sec _Domaine du Lise_Unite_,vin blanc sec ,,Domaine du Lise,Unite,,,"4,00"
vin rouge fut de chene_Domaine du Lise_Unite_,vin rouge fut de chene,,Domaine du Lise,Unite,,,"5,00"
canette_EARL CHRISTIAN BRUN_Kilo_,canette,,EARL CHRISTIAN BRUN,Kilo,,,"7,38"
canette demi sauvage_EARL CHRISTIAN BRUN_Kilo_,canette demi sauvage,,EARL CHRISTIAN BRUN,Kilo,,,"8,50"
Chapon_EARL CHRISTIAN BRUN_Kilo_,Chapon,,EARL CHRISTIAN BRUN,Kilo,,,"12,70"
pigeon_EARL CHRISTIAN BRUN_Unite_,pigeon,,EARL CHRISTIAN BRUN,Unite,,,"8,00"
pintade_EARL CHRISTIAN BRUN_Kilo_,pintade,,EARL CHRISTIAN BRUN,Kilo,,,"9,00"
pintade chaponnee_EARL CHRISTIAN BRUN_Kilo_,pintade chaponnee,,EARL CHRISTIAN BRUN,Kilo,,,"15,70"
POULARDE_EARL CHRISTIAN BRUN_Kilo_,POULARDE,,EARL CHRISTIAN BRUN,Kilo,,,"12,00"
poulet_EARL CHRISTIAN BRUN_Kilo_,poulet,,EARL CHRISTIAN BRUN,Kilo,,19/06/2025,"7,50","0,895","1,57",,23/04/2025
poulet ailerons x6_EARL CHRISTIAN BRUN_Unite_,poulet ailerons x6,,EARL CHRISTIAN BRUN,Unite,,,"4,80"
poulet blancs_EARL CHRISTIAN BRUN_Kilo_,poulet blancs,,EARL CHRISTIAN BRUN,Kilo,,,"14,00"
poulet cuisses_EARL CHRISTIAN BRUN_Kilo_,poulet cuisses,,EARL CHRISTIAN BRUN,Kilo,,30/01/2025,"8,70","-3,202",,,23/04/2025
POULET DECOUPE_EARL CHRISTIAN BRUN_Kilo_,POULET DECOUPE,,EARL CHRISTIAN BRUN,Kilo,,19/06/2025,"8,70","-1,91"
poulet decoupe ailes_EARL CHRISTIAN BRUN_Unite_,poulet decoupe ailes,,EARL CHRISTIAN BRUN,Unite,,23/01/2025,"0,80"
filet de truite_EARL DE JEANNIN truchetet_Kilo_,filet de truite,,EARL DE JEANNIN truchetet,Kilo,,10/06/2025,"23,30","0,597","0,44"
oeufs de truite_EARL DE JEANNIN truchetet_Unite_,oeufs de truite,,EARL DE JEANNIN truchetet,Unite,,10/06/2025,"7,10",0,"1,00"
Truite entiere_EARL DE JEANNIN truchetet_Kilo_,Truite entiere,,EARL DE JEANNIN truchetet,Kilo,,10/06/2025,"14,30","-0,074"
Truite fraiche pave_EARL DE JEANNIN truchetet_Kilo_,Truite fraiche pave,,EARL DE JEANNIN truchetet,Kilo,,24/06/2025,"23,30","0,388","0,91"
Truite fumee_EARL DE JEANNIN truchetet_Kilo_,Truite fumee,,EARL DE JEANNIN truchetet,Kilo,,,"23,30"
truite fumee + ou - 500g_EARL DE JEANNIN truchetet_Kilo_,truite fumee + ou - 500g,,EARL DE JEANNIN truchetet,Kilo,,,"22,00",-1
